student_id,name,faculty,major,year_enrolled,current_year,gpa,status,scholarship,age,gender,city
STUD0704,Student_704,Fakultas Ekonomi,Akuntansi,2021,Senior,2.96,Active,Need-based,22,Male,Palembang
STUD0705,Student_705,Fakultas Hukum,Sistem Informasi,2022,Sophomore,3.52,Active,None,24,Female,Makassar
STUD0706,Student_706,Fakultas Teknik,Sistem Informasi,2022,Freshman,2.87,Active,None,22,Female,Jakarta
STUD0707,Student_707,Fakultas Teknik,Kedokteran,2018,Sophomore,3.24,Graduated,Need-based,22,Female,Makassar
STUD0708,Student_708,Fakultas Teknik,Akuntansi,2019,Junior,3.4,Active,None,22,Male,Palembang
STUD0709,Student_709,Fakultas Ekonomi,Sistem Informasi,2023,Junior,3.58,Inactive,Sports,20,Female,Banjarmasin
STUD0710,Student_710,Fakultas Ilmu Komputer,Sistem Informasi,2018,Sophomore,2.36,Active,None,21,Male,Makassar
STUD0711,Student_711,Fakultas Teknik,Manajemen,2020,Sophomore,2.74,Inactive,None,18,Female,Palembang
STUD0712,Student_712,Fakultas Sastra,Teknik Informatika,2023,Junior,2.69,Active,Academic,24,Male,Denpasar
STUD0713,Student_713,Fakultas Teknik,Sistem Informasi,2023,Freshman,2.65,Active,None,23,Female,Surabaya
STUD0714,Student_714,Fakultas Ilmu Komputer,Sastra Inggris,2021,Freshman,3.14,Active,Academic,24,Male,Surabaya
STUD0715,Student_715,Fakultas Teknik,Kedokteran,2023,Sophomore,1.87,Active,None,18,Female,Yogyakarta
STUD0716,Student_716,Fakultas Hukum,Manajemen,2020,Sophomore,3.04,Active,Sports,24,Female,Medan
STUD0717,Student_717,Fakultas Sastra,Sastra Inggris,2018,Sophomore,2.18,Graduated,None,18,Male,Makassar
STUD0718,Student_718,Fakultas Teknik,Sistem Informasi,2021,Freshman,2.91,Active,Academic,21,Male,Yogyakarta
STUD0719,Student_719,Fakultas Ilmu Komputer,Akuntansi,2023,Senior,2.9,Active,Academic,20,Male,Palembang
STUD0720,Student_720,Fakultas Kedokteran,Teknik Elektro,2021,Freshman,3.52,Active,None,21,Male,Yogyakarta
STUD0721,Student_721,Fakultas Hukum,Sastra Inggris,2018,Freshman,3.12,Active,None,24,Female,Banjarmasin
STUD0722,Student_722,Fakultas Sastra,Akuntansi,2019,Senior,2.79,Inactive,None,18,Female,Denpasar
STUD0723,Student_723,Fakultas Sastra,Ilmu Hukum,2023,Junior,3.36,Active,Need-based,20,Female,Banjarmasin
STUD0724,Student_724,Fakultas Sastra,Akuntansi,2020,Sophomore,3.37,Graduated,None,20,Female,Medan
STUD0725,Student_725,Fakultas Kedokteran,Ilmu Hukum,2018,Freshman,3.33,Active,None,24,Male,Yogyakarta
STUD0726,Student_726,Fakultas Kedokteran,Manajemen,2023,Senior,2.15,Graduated,Sports,23,Female,Yogyakarta
STUD0727,Student_727,Fakultas Ekonomi,Kedokteran,2021,Freshman,3.56,Active,None,19,Female,Yogyakarta
STUD0728,Student_728,Fakultas Teknik,Teknik Informatika,2019,Junior,2.94,Active,None,24,Female,Medan
STUD0729,Student_729,Fakultas Ekonomi,Sastra Inggris,2023,Freshman,3.26,Active,Sports,18,Male,Palembang
STUD0730,Student_730,Fakultas Ilmu Komputer,Teknik Informatika,2019,Freshman,3.04,Active,Academic,22,Female,Jakarta
STUD0731,Student_731,Fakultas Sastra,Sistem Informasi,2021,Sophomore,2.21,Active,None,22,Female,Makassar
STUD0732,Student_732,Fakultas Teknik,Akuntansi,2021,Freshman,2.78,Active,None,24,Male,Semarang
STUD0733,Student_733,Fakultas Sastra,Akuntansi,2020,Freshman,3.14,Active,Need-based,22,Female,Medan
STUD0734,Student_734,Fakultas Sastra,Ilmu Hukum,2020,Freshman,1.99,Inactive,Academic,18,Male,Medan
STUD0735,Student_735,Fakultas Sastra,Ilmu Hukum,2022,Junior,2.88,Active,None,21,Female,Semarang
STUD0736,Student_736,Fakultas Sastra,Sistem Informasi,2020,Junior,2.27,Active,None,22,Male,Medan
STUD0737,Student_737,Fakultas Sastra,Kedokteran,2020,Senior,2.86,Active,None,24,Male,Semarang
STUD0738,Student_738,Fakultas Teknik,Kedokteran,2019,Sophomore,2.39,Active,None,23,Male,Jakarta
STUD0739,Student_739,Fakultas Kedokteran,Teknik Informatika,2021,Sophomore,3.11,Active,None,21,Male,Semarang
STUD0740,Student_740,Fakultas Hukum,Akuntansi,2023,Junior,4.0,Active,Need-based,19,Male,Denpasar
STUD0741,Student_741,Fakultas Ilmu Komputer,Manajemen,2019,Junior,2.85,Active,None,21,Female,Yogyakarta
STUD0742,Student_742,Fakultas Teknik,Teknik Elektro,2018,Freshman,2.53,Graduated,None,20,Female,Palembang
STUD0743,Student_743,Fakultas Sastra,Sastra Inggris,2019,Senior,2.3,Inactive,None,22,Female,Makassar
STUD0744,Student_744,Fakultas Kedokteran,Kedokteran,2019,Junior,2.9,Graduated,None,20,Female,Palembang
STUD0745,Student_745,Fakultas Hukum,Teknik Informatika,2022,Freshman,2.4,Active,None,20,Male,Banjarmasin
STUD0746,Student_746,Fakultas Hukum,Teknik Elektro,2021,Junior,2.11,Active,None,24,Female,Semarang
STUD0747,Student_747,Fakultas Kedokteran,Kedokteran,2018,Sophomore,3.36,Active,None,20,Female,Semarang
STUD0748,Student_748,Fakultas Kedokteran,Manajemen,2019,Senior,2.94,Active,Sports,20,Male,Medan
STUD0749,Student_749,Fakultas Hukum,Sastra Inggris,2020,Senior,3.67,Active,None,19,Male,Surabaya
STUD0750,Student_750,Fakultas Ilmu Komputer,Teknik Informatika,2020,Junior,3.13,Active,None,22,Male,Banjarmasin
STUD0751,Student_751,Fakultas Kedokteran,Sistem Informasi,2023,Junior,2.46,Active,None,20,Female,Medan
STUD0752,Student_752,Fakultas Kedokteran,Kedokteran,2019,Freshman,2.68,Active,Need-based,24,Female,Denpasar
STUD0753,Student_753,Fakultas Kedokteran,Kedokteran,2020,Senior,3.42,Active,Academic,20,Male,Jakarta
STUD0754,Student_754,Fakultas Hukum,Akuntansi,2021,Freshman,2.86,Active,None,22,Male,Bandung
STUD0755,Student_755,Fakultas Sastra,Teknik Elektro,2018,Freshman,3.12,Active,None,23,Female,Surabaya
STUD0756,Student_756,Fakultas Ekonomi,Teknik Informatika,2023,Sophomore,2.05,Active,None,23,Male,Makassar
STUD0757,Student_757,Fakultas Sastra,Manajemen,2019,Junior,1.97,Active,None,19,Female,Yogyakarta
STUD0758,Student_758,Fakultas Hukum,Akuntansi,2020,Freshman,2.43,Active,Need-based,21,Male,Denpasar
STUD0759,Student_759,Fakultas Kedokteran,Akuntansi,2021,Freshman,3.01,Active,Sports,22,Male,Palembang
STUD0760,Student_760,Fakultas Hukum,Sistem Informasi,2022,Sophomore,3.56,Active,Need-based,21,Female,Banjarmasin
STUD0761,Student_761,Fakultas Teknik,Teknik Elektro,2020,Sophomore,2.98,Active,Need-based,24,Female,Denpasar
STUD0762,Student_762,Fakultas Ekonomi,Teknik Informatika,2021,Senior,3.34,Active,None,24,Female,Bandung
STUD0763,Student_763,Fakultas Ilmu Komputer,Kedokteran,2020,Sophomore,3.89,Active,None,21,Female,Yogyakarta
STUD0764,Student_764,Fakultas Hukum,Manajemen,2018,Junior,2.59,Active,None,24,Male,Palembang
STUD0765,Student_765,Fakultas Ilmu Komputer,Ilmu Hukum,2019,Sophomore,3.17,Active,None,23,Male,Palembang
STUD0766,Student_766,Fakultas Teknik,Manajemen,2021,Senior,3.37,Active,Need-based,19,Female,Jakarta
STUD0767,Student_767,Fakultas Ekonomi,Ilmu Hukum,2023,Sophomore,2.93,Active,Sports,22,Male,Palembang
STUD0768,Student_768,Fakultas Ekonomi,Sistem Informasi,2023,Freshman,2.97,Active,None,24,Male,Jakarta
STUD0769,Student_769,Fakultas Kedokteran,Manajemen,2018,Senior,2.27,Active,None,21,Female,Semarang
STUD0770,Student_770,Fakultas Hukum,Sistem Informasi,2023,Sophomore,2.87,Active,None,21,Female,Denpasar
STUD0771,Student_771,Fakultas Sastra,Sistem Informasi,2023,Freshman,3.31,Active,Academic,18,Female,Jakarta
STUD0772,Student_772,Fakultas Sastra,Sistem Informasi,2022,Sophomore,2.32,Active,Need-based,19,Male,Bandung
STUD0773,Student_773,Fakultas Hukum,Teknik Informatika,2019,Sophomore,2.79,Graduated,Need-based,18,Male,Denpasar
STUD0774,Student_774,Fakultas Hukum,Kedokteran,2018,Senior,2.81,Active,None,19,Male,Makassar
STUD0775,Student_775,Fakultas Kedokteran,Ilmu Hukum,2019,Freshman,3.95,Graduated,Need-based,21,Male,Palembang
STUD0776,Student_776,Fakultas Ilmu Komputer,Ilmu Hukum,2022,Junior,2.82,Active,None,21,Male,Banjarmasin
STUD0777,Student_777,Fakultas Ilmu Komputer,Akuntansi,2023,Junior,2.92,Active,None,21,Female,Semarang
STUD0778,Student_778,Fakultas Ilmu Komputer,Ilmu Hukum,2022,Freshman,3.55,Active,None,20,Male,Surabaya
STUD0779,Student_779,Fakultas Ilmu Komputer,Manajemen,2019,Junior,2.51,Active,Sports,22,Male,Yogyakarta
STUD0780,Student_780,Fakultas Ekonomi,Akuntansi,2018,Junior,3.97,Active,None,18,Female,Bandung
STUD0781,Student_781,Fakultas Teknik,Akuntansi,2019,Freshman,3.13,Active,Academic,21,Male,Makassar
STUD0782,Student_782,Fakultas Ekonomi,Teknik Informatika,2021,Senior,3.4,Inactive,Need-based,23,Female,Bandung
STUD0783,Student_783,Fakultas Kedokteran,Teknik Elektro,2021,Sophomore,3.43,Inactive,Academic,20,Female,Banjarmasin
STUD0784,Student_784,Fakultas Hukum,Sastra Inggris,2018,Senior,2.13,Active,Need-based,19,Female,Medan
STUD0785,Student_785,Fakultas Ilmu Komputer,Sastra Inggris,2023,Sophomore,2.68,Active,None,21,Female,Semarang
STUD0786,Student_786,Fakultas Hukum,Manajemen,2018,Freshman,2.84,Active,None,21,Male,Banjarmasin
STUD0787,Student_787,Fakultas Teknik,Akuntansi,2023,Freshman,3.18,Inactive,None,22,Female,Palembang
STUD0788,Student_788,Fakultas Kedokteran,Sastra Inggris,2023,Freshman,3.4,Active,None,19,Female,Denpasar
STUD0789,Student_789,Fakultas Sastra,Sistem Informasi,2020,Freshman,2.84,Active,Sports,20,Female,Makassar
STUD0790,Student_790,Fakultas Kedokteran,Akuntansi,2022,Senior,2.4,Active,None,19,Male,Yogyakarta
STUD0791,Student_791,Fakultas Kedokteran,Manajemen,2020,Sophomore,3.15,Active,None,21,Male,Semarang
STUD0792,Student_792,Fakultas Hukum,Manajemen,2019,Sophomore,2.75,Inactive,None,23,Male,Makassar
STUD0793,Student_793,Fakultas Ekonomi,Teknik Elektro,2019,Sophomore,2.79,Active,Academic,24,Female,Semarang
STUD0794,Student_794,Fakultas Ekonomi,Kedokteran,2021,Junior,2.96,Active,Sports,21,Female,Banjarmasin
STUD0795,Student_795,Fakultas Ekonomi,Kedokteran,2020,Senior,3.87,Active,None,22,Male,Banjarmasin
STUD0796,Student_796,Fakultas Kedokteran,Kedokteran,2018,Junior,3.17,Active,None,20,Male,Bandung
STUD0797,Student_797,Fakultas Sastra,Akuntansi,2021,Senior,3.08,Inactive,None,23,Male,Bandung
STUD0798,Student_798,Fakultas Sastra,Kedokteran,2019,Sophomore,3.18,Active,None,20,Female,Semarang
STUD0799,Student_799,Fakultas Ilmu Komputer,Akuntansi,2022,Sophomore,1.99,Graduated,None,22,Female,Bandung
STUD0800,Student_800,Fakultas Ilmu Komputer,Manajemen,2022,Freshman,2.67,Graduated,None,22,Male,Banjarmasin
STUD0801,Student_801,Fakultas Sastra,Kedokteran,2018,Sophomore,3.29,Active,None,18,Female,Bandung
STUD0802,Student_802,Fakultas Sastra,Akuntansi,2023,Senior,3.07,Active,None,19,Female,Surabaya
STUD0803,Student_803,Fakultas Teknik,Kedokteran,2023,Freshman,2.62,Active,None,24,Female,Palembang
STUD0804,Student_804,Fakultas Sastra,Sastra Inggris,2018,Junior,2.67,Active,None,19,Female,Bandung
STUD0805,Student_805,Fakultas Teknik,Teknik Informatika,2023,Freshman,2.7,Active,Academic,24,Female,Yogyakarta
STUD0806,Student_806,Fakultas Hukum,Sastra Inggris,2021,Senior,3.49,Active,None,18,Female,Palembang
STUD0807,Student_807,Fakultas Teknik,Sastra Inggris,2023,Senior,2.7,Active,None,18,Male,Yogyakarta
STUD0808,Student_808,Fakultas Hukum,Kedokteran,2018,Senior,2.64,Inactive,None,24,Female,Denpasar
STUD0809,Student_809,Fakultas Ilmu Komputer,Ilmu Hukum,2021,Senior,2.94,Active,Need-based,22,Male,Medan
STUD0810,Student_810,Fakultas Hukum,Kedokteran,2022,Freshman,3.92,Active,None,18,Male,Palembang
STUD0811,Student_811,Fakultas Kedokteran,Sistem Informasi,2023,Senior,2.27,Active,None,24,Male,Makassar
STUD0812,Student_812,Fakultas Ilmu Komputer,Ilmu Hukum,2018,Freshman,3.58,Active,None,23,Male,Surabaya
STUD0813,Student_813,Fakultas Ekonomi,Teknik Elektro,2022,Junior,2.78,Active,None,22,Male,Palembang
STUD0814,Student_814,Fakultas Sastra,Akuntansi,2022,Sophomore,3.5,Active,None,23,Male,Jakarta
STUD0815,Student_815,Fakultas Ekonomi,Teknik Informatika,2019,Freshman,4.0,Active,None,21,Female,Makassar
STUD0816,Student_816,Fakultas Hukum,Kedokteran,2019,Sophomore,3.6,Active,None,21,Female,Palembang
STUD0817,Student_817,Fakultas Kedokteran,Teknik Elektro,2018,Senior,3.61,Graduated,Academic,18,Male,Semarang
STUD0818,Student_818,Fakultas Teknik,Manajemen,2020,Junior,2.44,Active,Academic,18,Female,Surabaya
STUD0819,Student_819,Fakultas Ilmu Komputer,Ilmu Hukum,2021,Junior,3.76,Active,None,23,Female,Palembang
STUD0820,Student_820,Fakultas Hukum,Teknik Elektro,2020,Sophomore,2.87,Active,None,22,Female,Bandung
STUD0821,Student_821,Fakultas Ekonomi,Manajemen,2023,Sophomore,3.21,Active,None,24,Male,Bandung
STUD0822,Student_822,Fakultas Ilmu Komputer,Ilmu Hukum,2019,Freshman,2.76,Inactive,None,23,Female,Denpasar
STUD0823,Student_823,Fakultas Teknik,Kedokteran,2018,Junior,2.26,Active,None,19,Female,Palembang
STUD0824,Student_824,Fakultas Sastra,Teknik Elektro,2022,Freshman,3.21,Active,None,22,Male,Bandung
STUD0825,Student_825,Fakultas Hukum,Teknik Informatika,2023,Junior,2.73,Inactive,Sports,24,Male,Makassar
STUD0826,Student_826,Fakultas Teknik,Manajemen,2019,Senior,2.55,Active,Need-based,21,Male,Medan
STUD0827,Student_827,Fakultas Kedokteran,Teknik Elektro,2018,Freshman,3.58,Inactive,None,22,Female,Surabaya
STUD0828,Student_828,Fakultas Kedokteran,Teknik Informatika,2019,Junior,2.55,Active,None,20,Male,Makassar
STUD0829,Student_829,Fakultas Hukum,Sistem Informasi,2023,Junior,3.54,Active,None,19,Female,Yogyakarta
STUD0830,Student_830,Fakultas Hukum,Manajemen,2018,Junior,2.71,Active,Need-based,22,Male,Banjarmasin
STUD0831,Student_831,Fakultas Sastra,Manajemen,2023,Sophomore,2.4,Active,None,21,Female,Palembang
STUD0832,Student_832,Fakultas Hukum,Manajemen,2019,Senior,3.21,Active,None,22,Female,Yogyakarta
STUD0833,Student_833,Fakultas Teknik,Teknik Elektro,2018,Sophomore,3.4,Inactive,None,19,Female,Bandung
STUD0834,Student_834,Fakultas Ilmu Komputer,Akuntansi,2023,Senior,3.57,Active,None,18,Male,Bandung
STUD0835,Student_835,Fakultas Kedokteran,Teknik Elektro,2018,Senior,2.71,Active,None,21,Female,Palembang
STUD0836,Student_836,Fakultas Ekonomi,Teknik Informatika,2018,Senior,3.46,Active,None,22,Female,Jakarta
STUD0837,Student_837,Fakultas Teknik,Manajemen,2023,Senior,3.49,Active,None,21,Male,Surabaya
STUD0838,Student_838,Fakultas Hukum,Sastra Inggris,2022,Sophomore,3.21,Active,None,19,Female,Yogyakarta
STUD0839,Student_839,Fakultas Hukum,Teknik Elektro,2018,Junior,3.42,Active,Academic,24,Female,Banjarmasin
STUD0840,Student_840,Fakultas Kedokteran,Ilmu Hukum,2021,Freshman,2.9,Active,None,20,Male,Jakarta
STUD0841,Student_841,Fakultas Ekonomi,Akuntansi,2018,Freshman,2.81,Active,Sports,20,Female,Palembang
STUD0842,Student_842,Fakultas Kedokteran,Sistem Informasi,2019,Junior,2.83,Active,Academic,19,Male,Palembang
STUD0843,Student_843,Fakultas Hukum,Akuntansi,2020,Sophomore,2.09,Active,None,19,Female,Yogyakarta
STUD0844,Student_844,Fakultas Sastra,Ilmu Hukum,2021,Senior,3.05,Active,None,24,Male,Banjarmasin
STUD0845,Student_845,Fakultas Ilmu Komputer,Teknik Elektro,2018,Junior,2.54,Active,Need-based,23,Female,Denpasar
STUD0846,Student_846,Fakultas Ilmu Komputer,Sistem Informasi,2020,Sophomore,2.31,Active,Need-based,20,Female,Denpasar
STUD0847,Student_847,Fakultas Ekonomi,Akuntansi,2021,Junior,2.66,Inactive,None,22,Female,Makassar
STUD0848,Student_848,Fakultas Hukum,Ilmu Hukum,2020,Sophomore,3.22,Inactive,None,20,Male,Denpasar
STUD0849,Student_849,Fakultas Hukum,Kedokteran,2022,Freshman,2.88,Active,Sports,19,Male,Semarang
STUD0850,Student_850,Fakultas Sastra,Manajemen,2020,Freshman,3.71,Graduated,None,21,Male,Jakarta
STUD0851,Student_851,Fakultas Ekonomi,Akuntansi,2021,Junior,2.81,Active,None,19,Male,Semarang
STUD0852,Student_852,Fakultas Hukum,Teknik Elektro,2018,Senior,3.11,Active,None,21,Female,Medan
STUD0853,Student_853,Fakultas Kedokteran,Sastra Inggris,2023,Freshman,2.75,Graduated,None,21,Male,Jakarta
STUD0854,Student_854,Fakultas Ilmu Komputer,Teknik Informatika,2018,Senior,3.55,Active,None,23,Male,Yogyakarta
STUD0855,Student_855,Fakultas Ekonomi,Teknik Elektro,2018,Senior,2.76,Active,None,22,Male,Denpasar
STUD0856,Student_856,Fakultas Hukum,Sistem Informasi,2020,Senior,3.32,Active,None,22,Female,Bandung
STUD0857,Student_857,Fakultas Sastra,Kedokteran,2020,Sophomore,3.98,Active,None,21,Male,Jakarta
STUD0858,Student_858,Fakultas Ekonomi,Akuntansi,2022,Junior,2.57,Active,Academic,18,Male,Palembang
STUD0859,Student_859,Fakultas Kedokteran,Teknik Informatika,2022,Senior,2.6,Active,Academic,23,Female,Bandung
STUD0860,Student_860,Fakultas Kedokteran,Kedokteran,2020,Senior,2.26,Active,None,21,Female,Banjarmasin
STUD0861,Student_861,Fakultas Kedokteran,Sastra Inggris,2021,Sophomore,3.3,Active,None,18,Female,Semarang
STUD0862,Student_862,Fakultas Ekonomi,Teknik Elektro,2021,Senior,2.57,Inactive,Need-based,24,Female,Banjarmasin
STUD0863,Student_863,Fakultas Ekonomi,Sistem Informasi,2020,Senior,3.17,Active,None,23,Male,Jakarta
STUD0864,Student_864,Fakultas Ilmu Komputer,Sastra Inggris,2021,Sophomore,3.56,Active,None,24,Male,Bandung
STUD0865,Student_865,Fakultas Ilmu Komputer,Teknik Informatika,2018,Senior,3.82,Active,None,19,Female,Jakarta
STUD0866,Student_866,Fakultas Hukum,Akuntansi,2021,Sophomore,2.61,Active,None,24,Male,Banjarmasin
STUD0867,Student_867,Fakultas Sastra,Sastra Inggris,2019,Freshman,3.54,Active,Academic,18,Female,Surabaya
STUD0868,Student_868,Fakultas Sastra,Manajemen,2023,Senior,2.79,Active,None,18,Male,Yogyakarta
STUD0869,Student_869,Fakultas Hukum,Akuntansi,2021,Freshman,2.67,Active,Need-based,18,Male,Banjarmasin
STUD0870,Student_870,Fakultas Ilmu Komputer,Sistem Informasi,2018,Freshman,2.63,Graduated,None,18,Female,Banjarmasin
STUD0871,Student_871,Fakultas Ilmu Komputer,Sastra Inggris,2019,Sophomore,2.69,Active,None,18,Male,Palembang
STUD0872,Student_872,Fakultas Ekonomi,Teknik Elektro,2020,Senior,1.96,Active,None,23,Male,Palembang
STUD0873,Student_873,Fakultas Teknik,Manajemen,2019,Freshman,2.9,Graduated,Need-based,21,Male,Surabaya
STUD0874,Student_874,Fakultas Ilmu Komputer,Teknik Elektro,2020,Sophomore,3.54,Active,None,21,Male,Jakarta
STUD0875,Student_875,Fakultas Ekonomi,Kedokteran,2018,Senior,2.34,Active,None,22,Female,Banjarmasin
STUD0876,Student_876,Fakultas Ekonomi,Teknik Informatika,2019,Senior,3.04,Active,None,24,Female,Denpasar
STUD0877,Student_877,Fakultas Ekonomi,Sastra Inggris,2018,Junior,3.84,Graduated,None,21,Female,Makassar
STUD0878,Student_878,Fakultas Kedokteran,Manajemen,2022,Sophomore,2.2,Graduated,None,21,Male,Yogyakarta
STUD0879,Student_879,Fakultas Kedokteran,Akuntansi,2018,Senior,2.64,Active,Sports,21,Female,Semarang
STUD0880,Student_880,Fakultas Teknik,Kedokteran,2018,Freshman,2.76,Active,Academic,23,Female,Palembang
STUD0881,Student_881,Fakultas Teknik,Sistem Informasi,2022,Senior,3.44,Active,None,21,Female,Yogyakarta
STUD0882,Student_882,Fakultas Ilmu Komputer,Teknik Informatika,2022,Junior,3.89,Inactive,None,22,Male,Yogyakarta
STUD0883,Student_883,Fakultas Teknik,Teknik Informatika,2019,Freshman,2.35,Graduated,None,20,Male,Banjarmasin
STUD0884,Student_884,Fakultas Sastra,Akuntansi,2023,Sophomore,3.25,Inactive,Need-based,23,Female,Bandung
STUD0885,Student_885,Fakultas Sastra,Sistem Informasi,2018,Freshman,2.92,Inactive,Academic,23,Male,Makassar
STUD0886,Student_886,Fakultas Ilmu Komputer,Teknik Informatika,2019,Junior,3.76,Active,None,23,Female,Semarang
STUD0887,Student_887,Fakultas Teknik,Teknik Elektro,2019,Freshman,2.72,Inactive,None,19,Female,Jakarta
STUD0888,Student_888,Fakultas Teknik,Ilmu Hukum,2020,Sophomore,3.38,Active,None,22,Female,Jakarta
STUD0889,Student_889,Fakultas Hukum,Sistem Informasi,2021,Freshman,3.13,Active,Academic,21,Female,Yogyakarta
STUD0890,Student_890,Fakultas Teknik,Ilmu Hukum,2018,Sophomore,3.09,Active,None,20,Male,Jakarta
STUD0891,Student_891,Fakultas Hukum,Akuntansi,2020,Senior,3.51,Active,Academic,21,Female,Palembang
STUD0892,Student_892,Fakultas Ilmu Komputer,Teknik Informatika,2022,Senior,2.33,Active,None,20,Female,Jakarta
STUD0893,Student_893,Fakultas Ekonomi,Akuntansi,2021,Sophomore,3.13,Active,Sports,24,Female,Banjarmasin
STUD0894,Student_894,Fakultas Hukum,Sistem Informasi,2023,Junior,2.98,Graduated,None,19,Male,Palembang
STUD0895,Student_895,Fakultas Teknik,Manajemen,2022,Senior,2.19,Active,Need-based,19,Female,Palembang
STUD0896,Student_896,Fakultas Teknik,Sastra Inggris,2020,Junior,2.76,Active,Sports,18,Female,Bandung
STUD0897,Student_897,Fakultas Teknik,Sistem Informasi,2022,Freshman,2.91,Active,None,18,Female,Palembang
STUD0898,Student_898,Fakultas Ekonomi,Ilmu Hukum,2021,Senior,3.2,Active,Academic,23,Male,Medan
STUD0899,Student_899,Fakultas Ekonomi,Sistem Informasi,2021,Junior,2.99,Active,None,24,Female,Banjarmasin
STUD0900,Student_900,Fakultas Kedokteran,Manajemen,2020,Senior,2.99,Active,Need-based,18,Male,Yogyakarta
STUD0901,Student_901,Fakultas Ekonomi,Sastra Inggris,2021,Senior,3.21,Active,Sports,24,Female,Denpasar
STUD0902,Student_902,Fakultas Ekonomi,Kedokteran,2023,Sophomore,3.21,Active,Need-based,19,Female,Banjarmasin
STUD0903,Student_903,Fakultas Hukum,Teknik Informatika,2023,Sophomore,3.06,Active,Need-based,24,Male,Makassar
STUD0904,Student_904,Fakultas Ekonomi,Manajemen,2021,Sophomore,3.06,Active,None,20,Female,Jakarta
STUD0905,Student_905,Fakultas Teknik,Teknik Informatika,2021,Sophomore,2.6,Active,None,23,Female,Palembang
STUD0906,Student_906,Fakultas Kedokteran,Manajemen,2020,Sophomore,3.19,Active,Need-based,24,Female,Medan
STUD0907,Student_907,Fakultas Sastra,Sastra Inggris,2018,Freshman,3.05,Active,None,24,Male,Medan
STUD0908,Student_908,Fakultas Ilmu Komputer,Sistem Informasi,2020,Freshman,2.9,Active,None,22,Male,Medan
STUD0909,Student_909,Fakultas Teknik,Kedokteran,2021,Junior,3.15,Active,None,21,Female,Surabaya
STUD0910,Student_910,Fakultas Hukum,Sistem Informasi,2019,Sophomore,2.97,Inactive,Academic,24,Male,Medan
STUD0911,Student_911,Fakultas Kedokteran,Sistem Informasi,2019,Freshman,3.53,Active,None,24,Male,Yogyakarta
STUD0912,Student_912,Fakultas Kedokteran,Kedokteran,2023,Sophomore,2.54,Active,None,23,Female,Banjarmasin
STUD0913,Student_913,Fakultas Kedokteran,Kedokteran,2022,Junior,2.62,Active,Academic,24,Female,Jakarta
STUD0914,Student_914,Fakultas Teknik,Teknik Elektro,2018,Junior,2.82,Active,None,19,Female,Yogyakarta
STUD0915,Student_915,Fakultas Hukum,Akuntansi,2021,Sophomore,3.09,Active,None,20,Male,Palembang
STUD0916,Student_916,Fakultas Hukum,Teknik Informatika,2021,Freshman,2.58,Inactive,None,19,Female,Yogyakarta
STUD0917,Student_917,Fakultas Kedokteran,Akuntansi,2018,Freshman,3.11,Active,Need-based,18,Female,Bandung
STUD0918,Student_918,Fakultas Teknik,Akuntansi,2021,Senior,2.15,Active,None,18,Male,Yogyakarta
STUD0919,Student_919,Fakultas Sastra,Sastra Inggris,2023,Senior,2.42,Active,None,18,Female,Bandung
STUD0920,Student_920,Fakultas Hukum,Manajemen,2018,Senior,1.93,Graduated,None,21,Female,Bandung
STUD0921,Student_921,Fakultas Kedokteran,Akuntansi,2022,Senior,3.65,Active,None,20,Male,Banjarmasin
STUD0922,Student_922,Fakultas Sastra,Teknik Elektro,2021,Senior,3.36,Active,None,20,Female,Makassar
STUD0923,Student_923,Fakultas Ilmu Komputer,Ilmu Hukum,2022,Senior,2.77,Active,Need-based,18,Female,Surabaya
STUD0924,Student_924,Fakultas Kedokteran,Ilmu Hukum,2018,Freshman,3.16,Graduated,None,23,Male,Makassar
STUD0925,Student_925,Fakultas Teknik,Sistem Informasi,2019,Senior,3.07,Active,Sports,21,Male,Jakarta
STUD0926,Student_926,Fakultas Kedokteran,Akuntansi,2022,Junior,2.95,Active,Academic,22,Female,Semarang
STUD0927,Student_927,Fakultas Ilmu Komputer,Teknik Elektro,2021,Senior,3.05,Active,None,22,Female,Medan
STUD0928,Student_928,Fakultas Teknik,Akuntansi,2023,Senior,3.58,Active,None,24,Male,Bandung
STUD0929,Student_929,Fakultas Hukum,Teknik Informatika,2022,Freshman,3.26,Active,Academic,23,Female,Banjarmasin
STUD0930,Student_930,Fakultas Ekonomi,Sastra Inggris,2021,Freshman,3.14,Graduated,None,18,Male,Denpasar
STUD0931,Student_931,Fakultas Ekonomi,Manajemen,2019,Junior,2.99,Active,None,18,Female,Semarang
STUD0932,Student_932,Fakultas Sastra,Sastra Inggris,2018,Freshman,3.27,Inactive,None,21,Male,Semarang
STUD0933,Student_933,Fakultas Teknik,Teknik Informatika,2020,Sophomore,3.08,Active,None,23,Female,Surabaya
STUD0934,Student_934,Fakultas Hukum,Sastra Inggris,2023,Sophomore,3.2,Active,None,24,Female,Medan
STUD0935,Student_935,Fakultas Hukum,Sastra Inggris,2019,Sophomore,2.5,Inactive,None,18,Male,Surabaya
STUD0936,Student_936,Fakultas Kedokteran,Manajemen,2019,Junior,4.0,Active,None,18,Male,Banjarmasin
STUD0937,Student_937,Fakultas Teknik,Manajemen,2021,Freshman,2.94,Active,None,22,Female,Banjarmasin
STUD0938,Student_938,Fakultas Hukum,Teknik Informatika,2020,Senior,2.36,Active,None,24,Male,Makassar
